Country,Region,Year,Month,Type_of_Tourism,Tourist_Arrivals,Sales,Profit,Average_Spend_Per_Visitor,Operating_Costs,Marketing_Spend,Number_of_Hotels,Tourism_Sector_Employment,Satisfaction_Score
Thailand,Southeast Asia,2023,July,Cultural,169810,938631.86,275052.04,4246.13,55320.08,43615.12,4037,3874,9.02
India,East Asia,2020,November,Eco-tourism,118976,59502.93,129885.44,1175.93,99284.89,44702.38,4286,62149,4.6
Singapore,South Asia,2022,June,Cultural,296167,228910.6,177901.13,4253.82,9776.46,48189.99,344,50942,7.92
South Korea,Southeast Asia,2022,June,Medical,278861,982361.22,235332.38,1550.92,141694.38,7478.35,2724,11230,7.06
India,East Asia,2023,December,Leisure,444435,605936.65,52281.4,562.97,18668.57,38815.21,4635,74722,1.82
India,Southeast Asia,2020,March,Eco-tourism,158680,780852.52,471546.35,2604.29,42993,12707.73,1314,51854,6.45
Thailand,East Asia,2020,April,Adventure,197799,749429.1,29998.54,2594.57,184408.98,43313.1,2152,95724,4.19
India,South Asia,2023,June,Adventure,409632,510437.37,405065.56,655.17,84812.23,45735.27,1469,62955,6.03
Vietnam,East Asia,2020,September,Adventure,292630,671833.32,129875.96,4711.22,30161.9,10060.81,504,83144,8.48
India,South Asia,2023,April,Adventure,120284,620795.52,298033.4,2167.25,77678.92,34457.1,4413,54626,6.82
South Korea,East Asia,2023,March,Adventure,191783,530461.8,478654.27,1805.79,172263.24,13509.29,4667,98629,2.27
Malaysia,Southeast Asia,2023,December,Cultural,194750,913829.22,222743.48,1937.09,107730.88,35559.57,3057,4731,1.33
Philippines,East Asia,2020,April,Leisure,127531,154980.47,39407.29,3689.96,106998.42,35637.85,100,45937,5.57
China,Southeast Asia,2021,February,Adventure,19406,90031.19,81394.94,2518.16,170164.32,21001.58,2333,99020,2.47
Philippines,Southeast Asia,2020,August,Cultural,452019,991767.18,173327.39,714.44,89302.7,38867.33,2400,33981,8.67
Malaysia,East Asia,2020,March,Medical,375084,743245.61,260507.96,1959.02,76842.96,28427.67,2180,98555,4.23
South Korea,East Asia,2020,April,Adventure,258249,38000.05,145572.06,1486.56,110331.04,37805.07,1633,96695,3.6
South Korea,East Asia,2022,August,Leisure,52633,85481.78,318203.02,1014.45,88281.84,16202.17,4248,19311,2.5
Thailand,East Asia,2021,May,Cultural,185401,11950.74,400281.21,1604.28,149796.55,14155.39,156,68081,1.27
Singapore,South Asia,2021,May,Leisure,171416,812484.24,122928.01,4045.68,84999.05,22802.63,2853,14671,8.29
Japan,South Asia,2021,August,Medical,339963,717177.98,17939.6,1984.82,87312.26,16675.84,2576,36845,2.29
South Korea,South Asia,2022,February,Eco-tourism,352188,335370.87,432801.74,1669.95,25300.69,13913.79,3141,6754,6.64
Japan,South Asia,2023,March,Medical,168358,982811.73,304395.4,4681.65,116846.79,46038.24,393,98140,4.61
Indonesia,East Asia,2020,March,Leisure,454035,224376,103062.82,837.25,50014.72,20692.29,2120,96910,2.47
Vietnam,East Asia,2023,May,Adventure,135319,696863.79,293363.36,1426.27,105698.24,40449.63,2915,21619,8.96
South Korea,Southeast Asia,2022,May,Adventure,111192,84083.39,163068.49,3033.91,102466.92,30981.81,2004,61854,9.72
Malaysia,East Asia,2020,December,Medical,453056,141679.61,424956.64,4838.88,172779.21,3099.01,4146,7365,6.62
Singapore,South Asia,2021,September,Eco-tourism,464159,808405.58,267962.27,4718.31,124374.88,37941.31,2609,65879,1.86
Singapore,Southeast Asia,2022,June,Cultural,265164,214805.98,200879.55,2564.11,22610.36,19905.11,1361,56169,2.3
Malaysia,Southeast Asia,2021,August,Cultural,40293,70562.65,131736.99,3947.26,97131.95,30610.23,2142,56824,4.5
India,South Asia,2023,January,Medical,116523,61143.98,207826.61,3753.48,142634.47,1463.41,1834,18811,5.34
Singapore,South Asia,2021,September,Adventure,53642,556202.68,229466.74,3070.75,46797.97,17558.2,1255,61206,2.92
China,South Asia,2023,May,Medical,96289,940749.04,107845.84,524.44,42827.7,31346.5,2081,70342,1.31
Singapore,East Asia,2022,September,Eco-tourism,330811,850308.41,189856.96,612.41,86096.4,28706.71,4949,83011,1.18
India,East Asia,2020,July,Leisure,83691,348180.17,9081.51,1490.48,174698.89,42837.29,1160,99129,7.05
Malaysia,Southeast Asia,2023,February,Leisure,241983,853940.29,78882.21,767.43,74222.74,13721.71,2648,16936,8.23
Vietnam,Southeast Asia,2022,December,Leisure,330723,408251.87,81681.42,1478.85,89609.58,35593.49,2610,9392,2.21
Japan,East Asia,2022,December,Leisure,42611,11778.44,449218.15,2037.63,189934.89,19413.36,2326,27113,6.87
Singapore,Southeast Asia,2020,September,Eco-tourism,41308,33174.01,213479.64,3175.98,121886.43,43668.56,4487,98995,2
Thailand,South Asia,2020,March,Cultural,321027,841848.77,180513.23,4502.24,76199.64,42779.99,824,74761,5.47
Singapore,South Asia,2023,July,Cultural,466922,802036.42,121047.84,3567.78,72268.62,9735.04,4014,51122,3.93
Malaysia,Southeast Asia,2023,May,Adventure,46345,660831.34,227632.47,3595.35,22309.72,12052.04,346,1077,8.18
China,East Asia,2021,November,Adventure,342188,598851.73,341205.05,2308.47,42910.52,34542.24,1336,89823,7.66
India,East Asia,2023,May,Eco-tourism,268839,580632.74,319050.29,2824.37,179406.39,42578.41,2783,91032,1.09
Philippines,Southeast Asia,2020,January,Medical,475380,335813.88,420938.43,846.67,44626.45,49879.12,4957,64372,3.67
Vietnam,East Asia,2020,February,Medical,73953,495054.18,101175.14,669.89,155451.75,3190.53,3386,49339,8.59
Singapore,South Asia,2022,December,Cultural,414315,579360.5,76988.39,4968.82,43040.36,29236.92,311,46948,2.22
Singapore,Southeast Asia,2021,April,Adventure,283370,146690.77,171623.98,773.17,66836.58,23294.15,1250,22125,9.37
Vietnam,East Asia,2020,September,Leisure,250358,88993.18,120701.14,3521.86,28873.37,37817.99,797,88125,4.7
Thailand,South Asia,2021,August,Leisure,312875,366503.15,71400.5,4031.73,61112.9,15718.21,1586,29658,7.53
India,Southeast Asia,2022,May,Cultural,408349,924269.81,414018.56,4719.4,173540.48,40243.53,2554,47263,9.32
Malaysia,South Asia,2021,October,Leisure,422519,190878.14,322274.31,3051.38,112513.75,39428.19,1405,74338,5.24
Japan,South Asia,2023,February,Cultural,185172,851973.64,38251.98,1837.21,81480.44,27015.15,1602,22169,2.49
China,South Asia,2020,May,Adventure,143808,930565.65,468586.68,4592.47,90253.7,4640.11,328,3359,8.48
China,East Asia,2020,January,Cultural,270672,358793.29,293920.3,3497.62,180709.46,44400.53,64,44924,8.71
South Korea,Southeast Asia,2020,March,Cultural,422206,905551.09,434472.85,4588.61,71038.83,19570.82,1761,24669,9.73
Singapore,East Asia,2023,January,Cultural,353704,494029.54,348845.72,2025.99,144236.21,38069.67,3444,36374,6.22
Thailand,East Asia,2021,May,Medical,369287,275040.45,467058.61,3319.06,93979.48,39090.29,4358,88955,2.07
Thailand,Southeast Asia,2023,May,Eco-tourism,315917,876687.19,446989.48,3607.73,46326.57,44261.63,4855,71930,5.27
Vietnam,East Asia,2023,May,Eco-tourism,28243,69994.59,341399.54,1064.84,119335.99,29079.73,3857,68987,2.22
China,East Asia,2023,December,Medical,233748,973171.03,451524.75,3703.42,195987.74,35059.15,3562,87883,4.89
Vietnam,South Asia,2023,May,Eco-tourism,88920,140442.82,226669.19,971.83,47785.04,41496.46,4727,37331,1.96
Malaysia,South Asia,2022,October,Leisure,192034,697816.86,147021.17,1933.83,104471.22,49990.62,3113,20612,1.92
Vietnam,Southeast Asia,2021,February,Adventure,398604,947999.28,105744.29,1089.44,15638.64,22866.21,3042,74600,9.02
South Korea,Southeast Asia,2022,August,Leisure,87158,689931.11,395755.42,1770.22,154088.62,21526.46,170,34201,2.87
Japan,Southeast Asia,2021,April,Adventure,477310,155803.27,68933.92,4815.2,130900.1,20641.47,662,27709,9.9
Thailand,South Asia,2020,May,Cultural,340835,402626.36,464285.56,2005.3,182581.49,4124.42,3292,68050,2.48
Indonesia,Southeast Asia,2021,January,Eco-tourism,427853,347091.81,284005.26,2906.4,60795.62,2158.57,255,43962,7.26
Singapore,East Asia,2021,April,Cultural,270272,662897.06,21667.91,2203.66,88051.4,35314.4,4002,37439,6.14
Malaysia,Southeast Asia,2021,March,Medical,206840,424976.38,474567.48,3227.15,165672.21,15691.18,752,48126,1.86
Vietnam,Southeast Asia,2020,April,Medical,499779,233582.01,52748.6,1044.25,148979.78,12514.29,1137,19117,4.4
Malaysia,East Asia,2021,June,Adventure,321601,73535.3,211923.61,3087.94,175258.23,8718.75,3547,55288,5.38
Vietnam,Southeast Asia,2022,August,Eco-tourism,488320,40240.11,194451.63,2387.48,123805.12,27007.04,2788,10349,8.12
Thailand,South Asia,2023,February,Eco-tourism,335499,953648.8,492546.57,2485.04,79458.25,2917.31,4738,62181,8.62
Indonesia,South Asia,2022,June,Adventure,173597,332283.91,167218.59,2165.76,64232.81,2007.08,4754,33603,7.13
India,Southeast Asia,2021,September,Medical,376112,732979.18,152992.86,4883.79,68591.46,40988.18,3199,90877,1.43
Malaysia,East Asia,2020,December,Eco-tourism,301087,748178.95,149955.77,2110.04,167477.83,47505.91,2881,40486,6.45
Japan,East Asia,2021,September,Medical,114562,437750.04,238428.24,2703.87,67479.97,22138.56,2944,78070,6.46
Indonesia,Southeast Asia,2020,November,Medical,316355,914253.74,281336.96,2082.99,117372.82,22490.97,984,89487,6.48
India,South Asia,2022,July,Leisure,150487,659475.96,450333.25,2427.28,165693.14,18281.62,4768,33320,2.84
Vietnam,Southeast Asia,2020,March,Adventure,39406,761991.24,407245.65,4647.35,54744.73,12974.14,2772,85223,6.36
Japan,Southeast Asia,2022,September,Medical,123129,848589.3,184862.02,4544.88,169790.05,2138.87,1153,75701,4.79
Indonesia,South Asia,2022,November,Medical,325038,351805.32,69621.41,1515.47,185437.33,16682.12,4957,16136,5.97
Philippines,South Asia,2020,October,Cultural,230543,26003.36,465713.96,1217.94,151445.42,40409.36,3854,15191,1.66
Singapore,Southeast Asia,2022,May,Eco-tourism,240100,419494.12,90042.05,1362.65,131371.36,34486.88,1785,25512,4.53
Thailand,East Asia,2021,October,Leisure,195407,507033.09,181563.09,2346.04,184903.17,9143.88,1076,74953,3.2
Singapore,Southeast Asia,2023,February,Medical,349038,422630.18,475873.78,4942.68,134103.83,45625.03,3092,87339,9.17
Philippines,East Asia,2023,November,Cultural,240625,10853.05,57314.14,805.37,115672.03,8855.49,595,39510,5.87
China,South Asia,2021,August,Leisure,251234,684003.69,6650.53,986.01,87328.44,33044.4,758,86481,9.31
Singapore,Southeast Asia,2020,November,Medical,224124,549051.14,295092.08,892.7,157793.08,43220.17,133,82166,1.02
Vietnam,Southeast Asia,2022,March,Medical,312320,419697.67,467858.64,4573.81,199708.83,36764.5,2576,73277,3.58
China,Southeast Asia,2021,October,Adventure,16123,283419.32,19089.81,4464.04,57307.13,9056.35,3304,97579,4.12
Malaysia,East Asia,2023,November,Cultural,261036,828680.45,56466.52,799.9,77807.37,41687.4,1419,50233,9.87
Thailand,South Asia,2021,April,Medical,256492,466172.6,70545.99,3715.81,70449.57,42662.96,1203,58474,5.37
Japan,East Asia,2022,February,Eco-tourism,284758,961656.87,203865.27,1292.35,131983.31,32368.84,1351,18744,8.74
Singapore,East Asia,2022,August,Adventure,43030,345725.6,185157.23,2257.6,101982.47,43524.97,1656,8677,8.59
Thailand,East Asia,2021,March,Eco-tourism,328535,175410.41,137841.01,4143.4,197897.6,8388.33,3279,38911,4.6
Singapore,East Asia,2021,June,Leisure,94983,594996.8,58017.17,2847.53,35071.95,25737.26,3271,91751,3.04
South Korea,Southeast Asia,2022,July,Leisure,110395,34473.12,310747.49,4865,30762.66,31477.63,1422,48522,5.4
Vietnam,South Asia,2023,April,Cultural,65613,313415.27,42544.14,2799.62,106525.71,30794.15,2342,73793,5.23
Japan,East Asia,2023,August,Eco-tourism,314406,510392.66,55537.75,4104.98,55709.85,43979.07,4965,14880,7.91
Thailand,East Asia,2022,September,Eco-tourism,472268,500734.25,193471.94,3685,184045.8,19710.74,2210,55128,1.92
China,Southeast Asia,2020,March,Adventure,347962,303691.21,383161.7,1885.34,151500.46,29348.54,4119,17336,9.02
China,East Asia,2020,August,Eco-tourism,205495,91551.76,433119.2,1243.23,57270.19,27054.89,239,69995,7.3
Singapore,East Asia,2023,December,Leisure,115055,436117.62,197756.91,1807.05,112983.89,3538.62,2449,50297,3.02
Vietnam,East Asia,2022,May,Leisure,263877,388720.21,122530.74,4782.66,51428.8,47507.17,156,67869,1.84
Vietnam,Southeast Asia,2020,July,Leisure,215961,356350.28,200862.8,2447.73,186442.96,18144.21,3125,47158,1.33
Thailand,East Asia,2022,December,Adventure,211362,939705.62,373783.63,4728.86,60127.85,37060.95,4865,47682,1.4
Vietnam,South Asia,2020,September,Adventure,376523,486514.56,22267.65,3740.34,108606.76,32492.4,4521,95290,5.84
Philippines,Southeast Asia,2023,August,Adventure,34468,547274.7,320983.55,4571.3,40855.8,49951.5,95,20861,9.79
Malaysia,South Asia,2021,June,Adventure,111945,776912.95,368607.17,2060.58,167679.51,25282.94,2746,44755,3.63
Philippines,Southeast Asia,2020,February,Medical,153442,666744.29,497146.64,3710.84,145996.3,3753.5,59,8756,7.79
China,East Asia,2022,October,Eco-tourism,56116,599759.03,349504.61,1369.8,58926.34,27530.73,2487,74772,7.32
Thailand,Southeast Asia,2023,June,Medical,24425,187357.01,291110.3,3585.32,197771.64,45958.98,1936,9926,4.56
South Korea,Southeast Asia,2022,June,Eco-tourism,119693,180458.27,9731.03,769.41,61974.53,46594.95,2910,48740,8.73
China,East Asia,2022,September,Medical,218533,336063.45,227165.41,4809.49,170550.78,30316.35,2755,71846,1.91
Singapore,South Asia,2021,December,Eco-tourism,295788,911853.33,148675.79,1245.37,68422.64,44271.9,1950,7304,2.85
Philippines,Southeast Asia,2022,July,Medical,499703,19752.85,125142.4,2895.26,113669.87,35208.27,4466,21970,8.58
Philippines,East Asia,2020,September,Adventure,97401,774707.79,222679.8,1209.44,160717,35511.75,1214,88867,2.74
Philippines,Southeast Asia,2023,April,Leisure,81114,785153.38,402527.4,801.82,150075.45,31524.94,4264,42266,7.21
Vietnam,South Asia,2020,July,Eco-tourism,416171,841342.49,335032.92,2158.3,140496.87,36361.86,635,25331,5.32
Vietnam,Southeast Asia,2023,October,Cultural,114097,818216.68,387441.64,2202.06,30787.68,45995.17,147,43973,3.39
Japan,Southeast Asia,2021,October,Adventure,197823,21027.77,14335.13,2974.43,121422.1,29754.33,3820,84126,2.42
Philippines,South Asia,2022,December,Cultural,430956,899989.01,439948.23,2685.86,97449.83,25462.98,2222,93266,3.14
Japan,Southeast Asia,2023,February,Cultural,353446,103683.82,62765.27,1134.02,188790.94,25119.64,4976,73950,1.17
Singapore,East Asia,2020,September,Eco-tourism,199537,387170.96,489422.94,3241.79,167839.62,37174.1,2390,95690,5.75
South Korea,Southeast Asia,2022,November,Cultural,131809,209649.98,374596.63,2959.83,120231.23,33058.61,3208,97908,7.33
Vietnam,East Asia,2023,September,Leisure,15542,742916.64,418659.62,1534.69,18586.94,13532.85,4715,56321,9.09
Malaysia,Southeast Asia,2023,November,Eco-tourism,56614,688646.02,131201.83,709.21,83831.73,5872.01,1563,99666,9.7
South Korea,Southeast Asia,2023,August,Adventure,172557,592033.68,235327.86,2704.11,188219.44,21875.17,3051,39276,6.91
China,Southeast Asia,2023,November,Adventure,73494,77517.19,433199.49,2215.12,183308.26,25515.05,2038,69715,3.44
China,East Asia,2022,May,Cultural,123467,130508.34,369999.97,3426.08,161776.29,34212.78,3023,71333,2.14
Malaysia,Southeast Asia,2022,February,Leisure,445626,410936.84,496461.42,958.99,119142.99,45325.12,2096,35807,3.67
Vietnam,Southeast Asia,2020,September,Cultural,130553,344001.6,432249.45,4092.16,188408.11,40491.91,4709,89574,7.62
South Korea,Southeast Asia,2020,March,Leisure,341833,461151.85,335483.91,4675.73,43611.84,35037.44,4581,22923,7.42
Thailand,South Asia,2021,August,Cultural,347778,580021.99,141321.15,3212.5,84447.82,10904.35,4306,85752,9.37
Philippines,Southeast Asia,2021,May,Medical,414809,825127.42,494171.47,4405.17,101642.38,20636.16,4634,31506,1.95
South Korea,East Asia,2022,June,Adventure,30043,675888.44,452522.86,2415.01,110512.06,31500.5,3603,35125,8.88
Vietnam,South Asia,2020,October,Eco-tourism,13616,98282.76,481465.57,2784.04,163314.17,28732.44,2315,11918,5.21
Vietnam,Southeast Asia,2023,June,Eco-tourism,494623,248203.75,466052.89,3394.91,181144.89,15642.67,246,22794,3.98
India,East Asia,2021,August,Leisure,131988,910271.04,128770.01,1715.83,80890.76,12831.93,128,36776,8.03
Singapore,South Asia,2023,May,Adventure,241935,628790.63,36795.35,4503.65,50024.74,42882.41,926,2884,5.13
Indonesia,Southeast Asia,2021,October,Eco-tourism,272190,512992.66,431310.29,2216.31,56624.68,35695.82,4401,87144,8.1
China,South Asia,2021,November,Eco-tourism,122004,817551.98,336031.76,2105.8,186153.03,12603.57,2894,88864,8.5
Singapore,South Asia,2022,January,Adventure,489130,530747.26,77629.7,909.94,153999.46,22707.62,2764,50802,4.63
Thailand,Southeast Asia,2020,November,Adventure,466316,127156.74,117732.5,776.88,132869.91,37679.88,2434,26844,4.06
Singapore,Southeast Asia,2023,July,Cultural,492525,80560.47,427086.94,1851.22,166304.16,23575.07,300,60417,6.9
India,South Asia,2020,June,Cultural,115771,383283.51,114567.07,4057.57,8988.67,27080.03,3873,87728,1.57
Thailand,Southeast Asia,2021,May,Eco-tourism,62692,383630.8,189875.23,1494.19,167901.47,40007.52,3269,89674,3.34
Singapore,East Asia,2020,July,Eco-tourism,96747,861917.18,255225.25,1467.35,33652.64,36072.48,1200,39529,5.63
Thailand,South Asia,2021,November,Eco-tourism,59771,916586.94,427787.78,4421.31,104914.29,1408.49,3800,7207,4.87
China,Southeast Asia,2021,August,Adventure,206874,89898.79,310898.93,3659.62,162106.33,5248.04,3562,22952,9.55
Philippines,East Asia,2021,December,Adventure,488112,945835.52,330366.1,1542.83,129994.27,24848.73,4798,71015,9.58
China,Southeast Asia,2020,August,Cultural,465009,860292.34,152324.7,3043.42,106314.56,9160.47,4821,7978,9.2
Vietnam,Southeast Asia,2021,January,Medical,100739,425745.99,101545.35,2219.63,149028.31,28374.52,1294,16401,6.65
Indonesia,Southeast Asia,2022,April,Medical,247856,74543.81,202850.28,1946.46,199426.21,46512.72,2427,31012,9.02
Singapore,East Asia,2020,August,Adventure,95250,273171.11,110608.53,1674.25,69934.19,10726.82,1342,68668,3.35
Singapore,East Asia,2020,May,Medical,172813,117917.77,409201.53,4777.69,160798.73,17283.27,4167,89561,1.69
South Korea,East Asia,2020,August,Adventure,476083,669778.22,313137.45,1845.49,53322.01,49446.94,4003,42516,6.17
Japan,South Asia,2021,March,Medical,285899,393045.72,260187.54,2141.66,179532.12,43993.99,290,18743,1.69
Japan,South Asia,2021,February,Medical,363565,425508.36,352695.82,816.16,122588.08,12738.04,559,25986,6.27
Indonesia,South Asia,2020,September,Eco-tourism,284121,428031.24,250018.08,2296.33,6831.47,49307.53,91,25220,8.44
Indonesia,South Asia,2020,May,Eco-tourism,388836,821230.62,8247.04,2034.85,58784.27,9031.02,4026,85945,4.63
Malaysia,East Asia,2020,February,Medical,54809,567230.62,54644.12,4933.01,143424.25,18933.12,959,60003,4.36
Vietnam,Southeast Asia,2020,June,Cultural,323693,826294.01,279675.36,2646.23,151536.22,14950.85,2687,40404,5.03
China,Southeast Asia,2023,March,Adventure,14658,639641.54,11107.97,3908.62,98663.44,37980.81,4018,30589,2.41
Singapore,East Asia,2023,March,Leisure,145612,127372.7,90975.1,2991.79,182983.02,2681.26,3796,98239,9.67
Singapore,South Asia,2023,December,Eco-tourism,270920,828922.95,246837.13,4249.73,191877.41,22704.29,4369,69627,5.07
Singapore,East Asia,2020,December,Leisure,149311,181035.4,352905.9,1285.19,116240.19,39818.41,3286,29244,1.95
Vietnam,East Asia,2023,September,Eco-tourism,221252,399792.35,350383.82,3297.59,189344.02,28604.27,3863,53909,9.27
China,Southeast Asia,2021,May,Leisure,120485,21403.58,159243.73,1110.25,41706.59,41808.15,2577,25497,1.18
Indonesia,Southeast Asia,2020,January,Adventure,201355,72285.66,189294.83,3689.96,183848.07,27673.93,4627,96378,1.6
Vietnam,East Asia,2020,September,Eco-tourism,453416,667066.48,236935.55,726.88,42412.92,24290.93,2995,67860,8.92
Thailand,Southeast Asia,2023,March,Cultural,265189,442955.22,444471.26,3151.62,191471.82,38905.97,1212,3210,2.14
Malaysia,Southeast Asia,2020,September,Leisure,126627,342278.73,90390.74,1458.03,31634.56,12332.91,1371,16500,2.62
Malaysia,Southeast Asia,2023,July,Eco-tourism,331854,169012.27,39272.58,3433.87,169118.03,26750.73,3974,22742,2.09
Indonesia,East Asia,2022,September,Cultural,126571,317679.76,492092.18,2559.62,21618.65,33570.55,4838,68905,7.61
Malaysia,East Asia,2022,May,Eco-tourism,14470,976012.16,307946.78,2270.2,82783.91,44044.65,1602,34751,4.49
China,East Asia,2023,July,Leisure,304651,105925.92,74630.47,3259.47,24845.99,5260.64,2829,15425,2.13
Singapore,Southeast Asia,2023,September,Leisure,138552,669204.58,492098.08,2075.93,126000.42,41586.35,2948,24224,8.22
Singapore,East Asia,2021,February,Cultural,295435,935262.08,262560.48,2244.38,97825.48,41071.32,667,57642,9.89
China,South Asia,2020,March,Cultural,258416,549638.3,328601.72,2619.06,52719.27,29851,135,24948,4.46
Philippines,East Asia,2023,November,Medical,129145,461103.08,144071.98,1293.42,131071.55,29542.34,3759,42013,5.07
Thailand,South Asia,2020,October,Medical,240548,538103.71,422241.29,3731.73,103268.66,47195.9,162,58205,1.96
Indonesia,South Asia,2020,September,Cultural,236117,19937.09,206428.06,3708.48,178918.84,26324.95,2824,67245,7.87
Japan,South Asia,2022,February,Adventure,50267,754697.7,445015.86,4179.44,84451.38,20635.69,2690,18564,6.28
Malaysia,South Asia,2020,April,Adventure,275396,834184.55,158970.92,2579.66,123955.51,18596.03,3645,93265,9.05
Malaysia,East Asia,2021,August,Adventure,448727,826799.17,456048.44,2197.07,27282.9,46407.23,1835,42295,5.11
Philippines,Southeast Asia,2023,May,Leisure,27103,516213.7,400031.29,2453.36,116278.04,48412,2522,69502,4.41
China,South Asia,2022,January,Leisure,483053,312154.06,457209.95,884.75,75511.15,29995.51,2768,11172,4.05
Singapore,South Asia,2022,August,Cultural,437756,374640.06,376029.26,1996.57,65075.63,30740.6,1055,92991,4.77
Japan,Southeast Asia,2022,December,Cultural,404665,767696.1,78394.36,4722.49,117893.51,33513.15,2428,25137,4.03
Japan,East Asia,2020,November,Cultural,248734,955701.79,309314,4642.19,164477.84,45147.27,1008,80427,5.62
Singapore,South Asia,2022,September,Leisure,176583,45719.38,195380.57,4284.9,186623.75,44325.73,2013,28071,1.07
Thailand,Southeast Asia,2021,December,Adventure,400786,790751.87,366458.97,2240.61,144055.98,10716.89,520,16566,1.38
Philippines,East Asia,2021,July,Eco-tourism,192717,490996.41,367879.71,1406.85,36376.46,25919.07,2653,22269,1.43
Vietnam,South Asia,2023,October,Adventure,447740,749781.05,33860.94,996.38,68665.49,30019.81,4627,1112,4.27
China,South Asia,2021,August,Leisure,327075,660388.95,225315.05,504.2,31953.79,7271.84,327,50270,7.86
South Korea,Southeast Asia,2023,September,Cultural,311809,763684.2,136841.7,1293.38,35801.13,12619.42,872,19592,9.83
Malaysia,East Asia,2021,February,Adventure,324410,423639.61,347164.19,532.89,190445.72,25288.59,2617,27200,4.05
China,South Asia,2023,August,Medical,220973,365529.23,366265.29,3152.59,144724.59,47967.39,4899,52889,3.14
Singapore,Southeast Asia,2020,December,Eco-tourism,447435,514365.44,170597.96,2846.36,89510.95,1677.22,1345,4321,5.91
Singapore,Southeast Asia,2020,May,Cultural,206841,430077.43,292774.84,3536.98,93283,43402.01,2112,54472,4.52
Philippines,South Asia,2020,March,Leisure,239055,276124.79,137238.38,4420.47,47657.81,8505.83,3818,84831,3.47
India,East Asia,2022,September,Eco-tourism,263795,171016.6,401600.09,3036.93,175385.11,32213.9,4702,54340,9.84
Indonesia,South Asia,2021,October,Leisure,407242,132338.99,66036.04,1525.38,43670.12,21365.26,4733,94524,3.73
Philippines,South Asia,2020,April,Leisure,259177,486409.67,288421.13,2710.42,47531.76,24649.12,3498,25145,3.49
South Korea,Southeast Asia,2020,September,Medical,165967,656436.21,113515.47,552.14,47670.96,37497.28,4747,78490,4.01
Japan,East Asia,2020,September,Medical,480047,993501.51,90972.39,1344.1,29543.44,35328.4,4705,44973,6.11
Japan,East Asia,2022,April,Leisure,308577,659549.4,327949.95,640.45,144521.8,31468.87,2008,67394,4.41
Thailand,Southeast Asia,2020,October,Cultural,183596,622261.29,342925.12,4505.14,48368.13,1007.47,4248,50971,8.28
China,Southeast Asia,2023,April,Leisure,107544,572807.99,106572.34,3919.9,158632.82,37288.4,3605,98272,3.76
Indonesia,East Asia,2023,May,Eco-tourism,39601,818626.26,34515.61,1814.33,30770.53,11721.36,1303,71744,9.68
Vietnam,Southeast Asia,2021,July,Medical,84780,449225.31,220452.76,2541.18,151157.93,45716.69,1263,80039,2.58
Malaysia,East Asia,2023,November,Cultural,461488,188784.99,224995.57,2915.32,96598.87,19934.35,3705,32162,6.85
India,East Asia,2022,December,Leisure,266198,557328.71,200014.85,828.59,164501.81,30230.46,445,39343,4.61
Singapore,Southeast Asia,2022,May,Adventure,184679,331137.23,137376.59,3212.16,68333.33,40653.63,4401,41376,8.97
Indonesia,Southeast Asia,2022,February,Adventure,186139,366053.94,228526.5,1278.28,192389.9,4370.07,95,34026,4.88
Indonesia,South Asia,2020,September,Adventure,182532,629163.51,133450.74,1984.93,131645.33,6293.25,3391,61420,3
Thailand,Southeast Asia,2022,May,Cultural,151548,628513.39,171327.68,3529.9,187483.29,13047.72,3984,61881,3.08
Japan,Southeast Asia,2020,November,Leisure,407468,860109.98,152080.11,3303.77,97534.89,35077.61,1412,39738,4.22
Philippines,East Asia,2023,May,Leisure,30046,497699.61,69414.09,2056.25,64380.4,20762.53,3645,1018,9.58
Singapore,South Asia,2023,September,Eco-tourism,326921,901717.01,490827.24,2547.04,180865.83,4781.32,4884,12002,3.17
Malaysia,East Asia,2020,July,Cultural,297103,167865.23,169483.42,4777.19,147646.66,25332.85,1720,90806,7.12
Thailand,South Asia,2021,May,Cultural,85513,17283.16,198933.85,4637.19,16763.99,48160.49,1614,24174,6.77
China,South Asia,2022,July,Medical,186007,775727.46,346132.26,1174.82,17623.16,47754.49,2120,91951,6.37
Indonesia,South Asia,2022,February,Adventure,33159,356501.38,168493,2455.01,122120.98,35353.44,3512,28301,9.94
Japan,East Asia,2022,September,Eco-tourism,41570,406880.9,348282.05,2224.05,47978.62,24143.55,1426,36915,9.97
Philippines,South Asia,2022,May,Leisure,435789,105453.5,370067.98,4503.42,62148.5,35935.78,995,21089,3.73
South Korea,Southeast Asia,2022,December,Medical,68633,769405.68,467620.88,650.44,94212.4,14075.3,754,42804,1.7
Singapore,Southeast Asia,2023,November,Cultural,189954,114782.04,386811.55,3840.67,86598.28,7076.6,1719,3911,4.04
Thailand,East Asia,2023,September,Eco-tourism,363055,107137.99,126848.12,4238.1,168738.04,10798.08,4158,34672,9.34
Philippines,Southeast Asia,2023,August,Cultural,383626,505588.01,303977.48,598.07,52242.19,27132.55,230,26267,4.14
Indonesia,South Asia,2021,April,Eco-tourism,62098,617805.39,101346.47,4577.93,91041.95,20534.87,1524,88953,7.13
Singapore,South Asia,2021,August,Eco-tourism,41919,197351.52,185979.42,3664.55,188738.74,14953.3,829,50949,6.52
South Korea,East Asia,2021,March,Leisure,221821,560300.32,200421.05,4232.79,6613.77,27495.36,501,10546,5.13
